ID	LineA_1	LineA_2	LineA_3	LineA_4	LineA_5	LineB_1	LineB_2	LineB_3	LineB_4	LineB_5	LineB_6	LineB_7	LineB_8	LineB_9	LineB_10
ENSG00000165862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165868	0	6	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000165874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165879	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000165886	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165887	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000165891	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
ENSG00000165895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165898	16	7	0	34	5	0	0	0	0	0	0	5	0	7	0
ENSG00000165899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165905	0	101	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000165912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165916	32	120	34	92	14	3	29	31	0	68	0	1	14	30	103
ENSG00000165917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165923	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000165929	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000165934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165943	0	0	1	0	0	0	9	11	4	0	0	42	0	4	0
ENSG00000165948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165953	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000165959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165972	3	0	0	0	0	5	0	2	0	7	1	19	0	10	3
ENSG00000165973	0	0	0	2	0	0	0	0	0	0	0	0	19	0	0
ENSG00000165983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165995	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ENSG00000165996	3	2	0	0	0	0	0	0	1	0	0	0	5	1	0
ENSG00000165997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166002	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000166004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166006	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000166007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166008	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
ENSG00000166012	0	0	0	0	0	0	16	0	0	0	0	0	51	0	0
ENSG00000166013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166016	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000166024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166033	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000166035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166068	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000166069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166091	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000166104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166148	10	0	4	2	1	44	15	0	0	37	22	8	13	0	4
ENSG00000166152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166165	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0
ENSG00000166166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166170	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
ENSG00000166171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166181	122	86	113	25	68	19	0	0	1	6	0	0	0	1	0
ENSG00000166183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166206	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000166211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166225	0	0	37	0	3	0	2	0	0	0	0	3	0	1	0
ENSG00000166226	3	0	0	1	0	0	0	24	0	11	0	3	0	0	1
ENSG00000166228	0	0	0	0	0	0	0	0	28	0	12	0	0	0	2
ENSG00000166233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166246	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
ENSG00000166250	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000166257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166260	3	13	117	60	19	0	65	0	2	42	0	0	0	2	1
ENSG00000166261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166262	8	1	0	0	0	2	2	11	0	15	0	0	0	5	5
ENSG00000166263	15	0	7	0	0	7	0	0	0	1	0	0	0	38	0
ENSG00000166265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166272	0	0	0	0	0	1	7	0	0	0	2	4	49	0	3
ENSG00000166275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166317	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000166321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166323	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0
ENSG00000166326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000166337	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000166340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166352	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166377	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000166387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166391	0	0	0	0	0	0	1	1	0	1	0	0	45	0	2
ENSG00000166394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166398	1	0	0	0	0	2	0	29	0	1	63	4	0	26	46
ENSG00000166401	16	6	0	1	0	0	0	3	0	1	0	3	0	7	0
ENSG00000166402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166415	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000166426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166439	11	45	24	3	4	132	28	96	0	98	70	43	8	220	103
ENSG00000166441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166452	6	0	2	29	3	0	0	0	0	1	0	0	0	0	0
ENSG00000166454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166483	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000166484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166507	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000166508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166510	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0
ENSG00000166523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166527	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000166529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166546	0	0	0	0	0	0	4	0	0	0	49	0	0	0	0
ENSG00000166548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166558	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0
ENSG00000166562	21	93	7	22	12	4	0	0	0	5	0	0	1	1	32
ENSG00000166569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000166595	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ENSG00000166596	0	1	0	0	0	12	1	8	0	7	20	5	0	12	2
ENSG00000166598	14	14	1	29	17	11	52	3	0	0	0	1	0	1	0
ENSG00000166603	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
ENSG00000166619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166670	0	0	0	0	0	1	1	0	0	0	2	0	26	0	0
ENSG00000166676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166685	0	0	1	0	2	0	2	31	0	0	0	2	57	3	1
ENSG00000166689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166707	1	19	66	10	32	8	17	0	0	13	0	0	124	0	4
ENSG00000166710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166747	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0
ENSG00000166748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166783	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000166787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166797	0	0	0	0	0	0	0	0	0	0	0	1	41	0	10
ENSG00000166800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166803	1	0	0	0	0	2	0	0	8	0	0	0	1	0	0
ENSG00000166813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166821	25	14	17	28	10	0	2	1	0	0	2	8	0	3	29
ENSG00000166822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166823	0	13	0	2	1	18	20	4	25	4	0	3	7	4	18
ENSG00000166825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166833	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166840	0	0	0	0	0	0	0	0	0	0	183	0	13	0	16
ENSG00000166845	0	0	0	0	0	0	0	4	0	0	19	0	0	0	5
ENSG00000166847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166848	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
ENSG00000166851	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0
ENSG00000166855	0	4	0	0	0	0	1	18	5	2	0	0	0	6	15
ENSG00000166856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166863	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0
ENSG00000166866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166881	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0
ENSG00000166884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166887	0	0	0	0	14	0	0	8	0	0	0	2	0	2	0
ENSG00000166888	0	8	2	5	0	6	35	5	0	75	0	7	19	25	37
ENSG00000166889	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
ENSG00000166896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166900	54	10	3	98	3	2	1	0	3	1	1	0	0	3	3
ENSG00000166902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166912	0	8	1	0	1	0	1	0	4	0	0	0	0	0	0
ENSG00000166913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166922	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000166923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166924	0	0	0	0	10	2	0	1	0	1	0	1	0	0	30
ENSG00000166925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166926	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000166927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166948	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166959	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000166960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166961	7	0	0	0	1	0	0	4	28	0	0	12	1	12	0
ENSG00000166963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166965	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000166971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166979	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
ENSG00000166984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166987	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000166997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167005	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000167011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167034	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000167037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167065	0	2	25	0	0	25	1	2	28	123	42	0	52	4	22
ENSG00000167074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167081	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000167083	54	41	56	33	40	6	9	12	4	16	0	34	23	0	2
ENSG00000167085	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000167088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167094	20	3	10	2	7	37	43	20	7	25	0	89	0	44	16
ENSG00000167098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167100	0	8	0	0	2	0	0	0	0	0	0	0	12	0	1
ENSG00000167103	2	61	6	6	3	0	0	3	0	0	0	1	0	23	31
ENSG00000167104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000167112	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
ENSG00000167113	0	0	0	0	12	1	0	0	8	1	1	0	0	0	0
ENSG00000167114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167118	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ENSG00000167123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167173	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000167178	20	4	103	6	17	3	19	18	0	19	10	40	7	10	8
ENSG00000167182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167195	55	2	71	26	17	27	0	0	0	6	12	20	19	11	13
ENSG00000167196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167208	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
